check-and-approve-the-quality-of-diagnostic-images-before-patients-are-73b363	analyze-test-data-or-images-to-inform-diagnosis-or-treatment,medical-image-analysis,order-interpret-and-evaluate-diagnostic-tests-to-identify-and-assess-6144b1,order-and-interpret-the-results-of-laboratory-tests-and-diagnostic-776e6b
direct-nuclear-medicine-technologists-or-technicians-regarding-desired-431294	radiopharmacology,radiologic-physics,calculate-or-verify-calculations-of-prescribed-radiation-doses
establish-and-enforce-radiation-protection-standards-for-patients-and-staff	radiation-monitoring,follow-principles-of-radiation-protection-for-patient-self-and-others,health-physics,patient-shielding
formulate-plans-and-procedures-for-nuclear-medicine-departments	radiopharmacology,establish-and-enforce-radiation-protection-standards-for-patients-and-staff,radiologic-physics
monitor-handling-of-radioactive-materials-to-ensure-that-established-0e155c	radioactive-materials,radiation-monitoring
prescribe-radionuclides-and-dosages-to-be-administered-to-individual-patients	follow-principles-of-radiation-protection-for-patient-self-and-others,calculate-or-verify-calculations-of-prescribed-radiation-doses,radiopharmacology,health-physics
teach-nuclear-medicine-diagnostic-radiology-or-other-specialties-at-dfcbcd	radiopharmacology,x-rays
test-dosage-evaluation-instruments-and-survey-meters-to-ensure-they-are-3b10e9	conduct-inspections-using-survey-instruments-metering-devices-tape-cb4963,calculate-measure-or-prepare-radioisotope-dosages,reading-gauges,understand-terms-and-procedures-involving-measurement-tools,understand-the-use-of-measuring-tools
diagnose-or-treat-allergic-or-immunologic-conditions	assess-physical-conditions-of-patients-to-aid-in-diagnosis-or-treatment,clinical-investigations,develop-or-assist-others-in-development-of-care-and-treatment-plans,monitor-patients-conditions-and-reevaluate-treatments-as-necessary
educate-patients-about-diagnoses-prognoses-or-treatments	prepare-patients-for-examinations-tests-or-treatments-and-explain-procedures,provide-instructions-to-patients-or-family-members-concerning-diagnoses-6ec6d1,explain-procedures-and-discuss-test-results-or-prescribed-treatments-with-aa3f8b
order-or-perform-diagnostic-tests-such-as-skin-pricks-and-intradermal-bf213d	medical-laboratory,conduct-diagnostic-tests-to-determine-patient-health,order-and-interpret-diagnostic-or-laboratory-tests,explain-test-procedures-and-safety-precautions-to-patients-and-provide-b0358e
prescribe-medication-such-as-antihistamines-antibiotics-and-nasal-oral-1e99d2	fill-prescriptions-measuring-medications-and-labeling-containers,administer-drugs-orally-or-by-injection-or-perform-intravenous-procedures,pharmaceuticals,drug-absorption
interpret-diagnostic-test-results-to-make-appropriate-differential-diagnoses	interpret-clinical-or-diagnostic-test-results,order-and-interpret-diagnostic-or-laboratory-tests,analyze-test-data-or-images-to-inform-diagnosis-or-treatment
document-patients-medical-histories	take-brief-medical-histories-from-patients,history
provide-therapies-such-as-allergen-immunotherapy-or-immunoglobin-therapy-c715f1	intravenous-immunoglobulin,give-medications-or-immunizations
conduct-physical-examinations-of-patients	interview-patients-to-gather-medical-information
assess-the-risks-and-benefits-of-therapies-for-allergic-and-immunologic-53774c	hematology,otolaryngology,gather-information-on-patients-illnesses-and-medical-history-to-guide-the-257c66,assess-physical-conditions-of-patients-to-aid-in-diagnosis-or-treatment
coordinate-the-care-of-patients-with-other-health-care-professionals-or-4b8b6c	communicate-and-collaborate-with-other-healthcare-professionals-involved-7035fe,develop-or-assist-others-in-development-of-care-and-treatment-plans,interview-patients-or-their-representatives-to-identify-problems-relating-7d7aee,healthcare-delivery-process,assess-patient-work-living-or-social-environments
perform-allergen-provocation-tests-such-as-nasal-conjunctival-bronchial-ac4e83	explain-procedures-and-discuss-test-results-or-prescribed-treatments-with-aa3f8b
engage-in-self-directed-learning-and-continuing-education-activities	participate-in-continuing-education-activities-to-improve-and-maintain-501104,attend-or-conduct-continuing-education-courses-seminars-or-in-service-activities,autodidacticism,participate-in-continuing-education-to-stay-abreast-of-industry-trends-5c13e6
provide-allergy-or-immunology-consultation-or-education-to-physicians-or-b0431e	attend-inpatient-consultations-in-areas-of-specialty,consult-with-or-provide-consulting-services-to-other-physicians
conduct-laboratory-or-clinical-research-on-allergy-or-immunology-topics	conduct-clinical-or-basic-research,conduct-research-to-develop-or-test-medications-treatments-or-procedures-8f455d,conduct-laboratory-or-field-experiments-with-plants-animals-insects-33c8e5,conduct-research-to-develop-or-test-medications-treatments-or-procedures-750d4c,communicate-with-laboratories-or-investigators-regarding-laboratory-findings
present-research-findings-at-national-meetings-or-in-peer-reviewed-journals	present-research-findings-at-professional-meetings,write-materials-for-research-publications-such-as-maps-tables-and-reports-d43cab,prepare-tables-graphs-fact-sheets-and-written-reports-summarizing-6d8fb4
diagnose-treat-or-provide-continuous-care-to-hospital-inpatients	high-acuity-medicine,healthcare-delivery-process,clinical-nursing,observe-interview-and-assess-patients-to-identify-care-needs,nursing-interventions-classification
prescribe-medications-or-treatment-regimens-to-hospital-inpatients	develop-treatment-plans-for-patients-or-clients,develop-medical-treatment-plans,select-order-or-administer-anesthetics-adjuvant-drugs-accessory-drugs-ffa113
order-or-interpret-the-results-of-tests-such-as-laboratory-tests-and-45fc6f	order-and-interpret-the-results-of-laboratory-tests-and-diagnostic-776e6b,x-rays
admit-patients-for-hospital-stays	interview-patients-to-gather-medical-information,interview-patients-to-document-symptoms-and-health-histories,interview-patients-to-obtain-information-such-as-complaints-symptoms-ad13c5,interview-patients-to-obtain-medical-information-and-measure-their-vital-9aaa60,evaluate-patient-functioning-capabilities-or-health
conduct-discharge-planning-and-discharge-patients	develop-plans-that-describe-a-program-s-sequence-of-events-goals-and-f13a21,project-integration
write-patient-discharge-summaries-and-send-them-to-primary-care-physicians	
refer-patients-to-medical-specialists-social-services-or-other-686a02	refer-patients-clients-or-family-members-to-community-resources-or-to-736393,interview-patients-to-gather-medical-information
direct-coordinate-or-supervise-the-patient-care-activities-of-nursing-or-e3c9b8	healthcare-delivery-process,develop-or-assist-others-in-development-of-care-and-treatment-plans,nursing-ethics
attend-inpatient-consultations-in-areas-of-specialty	instruct-interns-and-residents-in-the-diagnosis-and-treatment-of-7be3b7,perform-approved-therapeutic-or-diagnostic-procedures-based-upon-patients-d8d1a7,medical-practice-experience
participate-in-continuing-education-activities-to-maintain-or-enhance-da6b96	participate-in-continuing-education-activities-to-improve-and-maintain-501104,attend-or-conduct-continuing-education-courses-seminars-or-in-service-activities,participate-in-continuing-education-to-stay-abreast-of-industry-trends-5c13e6
direct-or-support-quality-improvement-projects-or-safety-programs	project-assessments,cross-functional-project-management,project-governance,risk-management-tools
direct-the-operations-of-short-stay-or-specialty-units	develop-operational-standards-and-procedures-for-the-work-unit-or-department,coordinate-production-activities-with-other-functional-units-such-as-f32232,identify-or-develop-business-rules-or-standard-operating-procedures-to-be44f1
train-or-supervise-medical-students-residents-or-other-health-professionals	medical-practice-experience,communicate-and-collaborate-with-other-healthcare-professionals-involved-7035fe,medical-licensing-health-law
document-or-review-patients-histories	record-and-review-patient-medical-histories,record-patients-health-histories,record-patient-medical-histories
prescribe-or-administer-antibiotics-antiseptics-or-compresses-to-treat-d466c0	prepare-and-administer-medications-vaccines-serums-or-treatments-as-1214da,disinfecting,select-order-or-administer-anesthetics-adjuvant-drugs-accessory-drugs-ffa113,use-masks-gloves-and-safety-glasses-to-protect-patients-and-self-from-b62b6a,clean-and-help-maintain-equipment-or-work-areas-and-sterilize-glassware-68ced2
provide-urology-consultation-to-physicians-or-other-health-care-professionals	attend-inpatient-consultations-in-areas-of-specialty,consult-with-or-provide-consulting-services-to-other-physicians,prepare-patients-for-examinations-tests-or-treatments-and-explain-procedures,prepare-diagnostic-or-treatment-reports-for-other-medical-practitioners-7881da
direct-the-work-of-nurses-residents-or-other-staff-to-provide-patient-care	communicate-and-collaborate-with-other-healthcare-professionals-involved-7035fe,interview-patients-or-their-representatives-to-identify-problems-relating-7d7aee,develop-or-assist-others-in-development-of-care-and-treatment-plans,educate-and-supervise-practicum-students-psychology-interns-or-hospital-staff,observe-interview-and-assess-patients-to-identify-care-needs
perform-abdominal-pelvic-or-retroperitoneal-surgeries	pelvic-surgery,abdominal-surgery,laparotomy,abdomen-medical
prescribe-medications-to-treat-patients-with-erectile-dysfunction-ed-d0372f	explain-procedures-and-discuss-test-results-or-prescribed-treatments-with-aa3f8b,clinical-pharmacy,develop-treatment-plans-for-patients-or-clients
refer-patients-to-specialists-when-condition-exceeds-experience-expertise-a70d12	refer-patients-clients-or-family-members-to-community-resources-or-to-736393
teach-or-train-medical-and-clinical-staff	develop-direct-and-participate-in-training-programs-for-staff-and-students,supervise-and-train-interns-clinicians-in-training-and-other-counselors,conduct-training-or-in-services-to-educate-clinicians-and-other-personnel-7a3785,coordinate-or-conduct-educational-programs-or-in-service-training-11ee61,hire-train-or-supervise-new-employees-or-apprentices
document-examination-results-treatment-plans-and-patients-outcomes	explain-procedures-and-discuss-test-results-or-prescribed-treatments-with-aa3f8b,record-prognosis-treatment-response-and-progress-in-patient-s-chart-or-e7d382,interpret-clinical-or-diagnostic-test-results,record-results-of-diagnostic-tests,provide-instructions-to-patients-or-family-members-concerning-diagnoses-6ec6d1
examine-patients-to-assess-mobility-strength-communication-or-cognition	physical-therapy-evaluation,clinical-assessments,evaluate-patients-behavior-to-formulate-diagnoses-or-assess-treatments,conduct-diagnostic-tests-to-determine-patient-health,patient-evaluation
monitor-effectiveness-of-pain-management-interventions-such-as-medication-71c050	evaluate-patient-outcomes-to-determine-effectiveness-of-treatments,analyze-data-to-determine-the-effectiveness-of-treatments-or-therapy-approaches,analyze-data-to-determine-the-effectiveness-of-specific-treatments-or-a68746,analyze-quantitative-data-to-determine-effectiveness-of-treatments-or-therapies
coordinate-physical-medicine-and-rehabilitation-services-with-other-954c78	evaluate-patient-functioning-capabilities-or-health,provide-information-such-as-directions-visiting-hours-or-patient-status-f315e5
prescribe-physical-therapy-to-relax-the-muscles-and-improve-strength	physical-therapy,administer-therapy-treatments-to-patients-using-hands-or-physical-treatment-aids
instruct-interns-and-residents-in-the-diagnosis-and-treatment-of-7be3b7	prepare-patients-for-examinations-tests-or-treatments-and-explain-procedures,explain-procedures-and-discuss-test-results-or-prescribed-treatments-with-aa3f8b,patient-education-and-counseling
diagnose-or-treat-performance-related-conditions-such-as-sports-injuries-65751a	sports-injuries,healing
document-or-review-comprehensive-patients-histories-with-an-emphasis-on-af297a	health-sciences,hazardous-material-identification
identify-groups-at-risk-for-specific-preventable-diseases-or-injuries	advise-patients-and-community-members-concerning-diet-activity-hygiene-or-981a26,advise-patients-and-community-members-concerning-diet-activity-hygiene-8b3cb8,advise-patients-parents-or-guardians-and-community-members-concerning-e79682,understand-the-hazards-caused-by-agents-of-diseases-that-affect-living-organisms,preventive-healthcare
perform-epidemiological-investigations-of-acute-and-chronic-diseases	clinical-investigations,medical-testing,diagnostic-tests,hematology,cytology
supervise-or-coordinate-the-work-of-physicians-nurses-statisticians-or-7aec7d	communicate-and-collaborate-with-other-healthcare-professionals-involved-7035fe,educate-and-supervise-practicum-students-psychology-interns-or-hospital-staff
design-or-use-surveillance-tools-such-as-screening-lab-reports-and-vital-bd4e48	science-investigations-use-a-variety-of-methods-and-tools-to-make-fc6e28,science-investigations-use-a-variety-of-methods-tools-and-techniques,compile-and-analyze-data-obtained-from-monitoring-or-diagnostic-tests,scientific-investigations-use-a-variety-of-methods-tools-and-techniques-f6ef27
evaluate-the-effectiveness-of-prescribed-risk-reduction-measures-or-other-c0d5d3	analyze-data-to-determine-the-effectiveness-of-treatments-or-therapy-approaches,analyze-quantitative-data-to-determine-effectiveness-of-treatments-or-therapies,analyze-data-to-determine-the-effectiveness-of-specific-treatments-or-a68746,develop-or-implement-risk-assessment-models-or-methodologies,quantitative-risk-analysis-techniques
teach-or-train-medical-staff-regarding-preventive-medicine-issues	supervise-fitness-or-wellness-specialists-such-as-fitness-instructors-868ae2,establish-and-enforce-radiation-protection-standards-for-patients-and-staff,consumer-health-information-specialization
prepare-preventive-health-reports-including-problem-descriptions-analyses-9fc9ed	record-vital-statistics-or-other-health-information,provide-technical-advice-and-guidance-to-organizations-on-how-to-handle-c933bc,preventive-healthcare,explain-the-major-goals-of-public-health-disease-prevention-health-373e1c
design-implement-or-evaluate-health-service-delivery-systems-to-improve-8e3903	community-health,develop-health-assessment-methods-or-programs,advocate-for-accessible-health-care-that-minimizes-environmental-health-risks,design-surveys-to-assess-health-issues,evaluate-patient-functioning-capabilities-or-health
develop-or-implement-interventions-to-address-behavioral-causes-of-diseases	functional-behavior-assessment,intervention-plans,behaviour-therapy,human-development-and-behavior,applied-behavior-analysis
deliver-presentations-to-lay-or-professional-audiences	list-skills-needed-for-presentations,perform-narration-of-productions-or-present-announcements,cue-announcers-actors-performers-and-guests,write-reports-or-prepare-presentations-to-communicate-fundraising-program-data
diagnose-or-treat-disorders-of-the-musculoskeletal-system	respond-to-system-or-unit-abnormalities-diagnosing-the-cause-and-0fea85,differential-diagnosis,interview-patients-or-their-representatives-to-identify-problems-relating-7d7aee
order-and-interpret-the-results-of-laboratory-tests-and-diagnostic-776e6b	analyze-and-interpret-data-to-provide-evidence-for-phenomena,analyze-and-interpret-data-to-determine-similarities-and-differences-in-findings,outcome-interpretation,prepare-comprehensive-interpretive-reports-of-findings,b-summarize-and-interpret-data-represented-in-tables-or-graphs-to-make-a7df97
advise-against-injured-athletes-returning-to-games-or-competition-if-08fd51	athletic-training,sports-injuries,evaluate-athletes-readiness-to-play-and-provide-participation-clearances-c674d4
record-athletes-medical-care-information-and-maintain-medical-records	record-athletes-medical-histories-and-perform-physical-examinations,examine-evaluate-and-treat-athletes-who-have-been-injured-or-who-have-f0a732,collaborate-with-physicians-to-develop-and-implement-comprehensive-b710ec
record-athletes-medical-histories-and-perform-physical-examinations	sports-physiology,athletic-training
provide-education-and-counseling-on-illness-and-injury-prevention	instruct-individuals-and-groups-on-ways-to-preserve-health-and-prevent-disease
participate-in-continuing-education-activities-to-improve-and-maintain-501104	teaching,develop-curriculum-and-prepare-manuals-visual-aids-course-outlines-and-35bffb,collaborate-with-other-professionals-to-develop-education-or-assistance-programs,attend-educational-events-to-update-medical-knowledge,teacher-education
advise-athletes-trainers-or-coaches-to-alter-or-cease-sports-practices-9a6e8e	performance-enhancing-drugs,athletic-training,advise-athletes-on-ways-that-substances-such-as-herbal-remedies-could-c0a816,evaluate-skills-of-athletes-or-performers
inform-coaches-trainers-or-other-interested-parties-regarding-the-medical-3788e2	examine-evaluate-and-treat-athletes-who-have-been-injured-or-who-have-f0a732,record-athletes-medical-histories-and-perform-physical-examinations
examine-evaluate-and-treat-athletes-who-have-been-injured-or-who-have-f0a732	athletic-training,sports-physiology
supervise-the-rehabilitation-of-injured-athletes	collaborate-with-physicians-to-develop-and-implement-comprehensive-b710ec,care-for-athletic-injuries-using-physical-therapy-equipment-techniques-or-603dba,examine-evaluate-and-treat-athletes-who-have-been-injured-or-who-have-f0a732,athletic-training,diagnose-or-treat-performance-related-conditions-such-as-sports-injuries-65751a
refer-athletes-for-specialized-consultation-physical-therapy-or-760762	record-athletes-medical-histories-and-perform-physical-examinations,examine-evaluate-and-treat-athletes-who-have-been-injured-or-who-have-f0a732,collaborate-with-physicians-to-develop-and-implement-comprehensive-b710ec,observe-and-evaluate-athletes-mental-well-being
prescribe-medications-for-the-treatment-of-athletic-related-injuries	athletic-training,sports-injuries
inform-athletes-about-nutrition-hydration-dietary-supplements-or-uses-and-0f4892	advise-athletes-coaches-or-trainers-on-exercise-regimens-nutrition-or-c4ea16,sports-physiology,athletic-training
develop-and-test-procedures-for-dealing-with-emergencies-during-practices-eaeb7b	inspect-or-test-parts-to-determine-nature-or-cause-of-defects-or-malfunctions,cardiopulmonary-function-testing,adjust-repair-or-replace-faulty-components-of-test-setups-and-equipment
attend-games-and-competitions-to-provide-evaluation-and-treatment-of-421e61	sports-officiating
observe-and-evaluate-athletes-mental-well-being	counsel-student-athletes-on-academic-athletic-and-personal-issues,athletic-training,advise-athletes-trainers-or-coaches-to-alter-or-cease-sports-practices-9a6e8e
select-and-prepare-medical-equipment-or-medications-to-be-taken-to-d31c05	record-athletes-medical-histories-and-perform-physical-examinations,inform-athletes-about-nutrition-hydration-dietary-supplements-or-uses-and-0f4892,examine-evaluate-and-treat-athletes-who-have-been-injured-or-who-have-f0a732
conduct-research-in-the-prevention-or-treatment-of-injuries-or-medical-2aab49	athletic-training,diagnose-or-treat-performance-related-conditions-such-as-sports-injuries-65751a,care-for-athletic-injuries-using-physical-therapy-equipment-techniques-or-603dba,sports-injuries,conduct-research-and-present-scientific-findings
prescribe-orthotics-prosthetics-and-adaptive-equipment	prosthesis-care,operate-diagnostic-or-therapeutic-medical-instruments-or-equipment,biomedical-instrumentation
evaluate-and-manage-chronic-pain-conditions	monitor-patients-conditions-and-reevaluate-treatments-as-necessary,assess-physical-conditions-of-patients-to-aid-in-diagnosis-or-treatment,examine-patient-to-obtain-information-on-medical-condition-and-surgical-risk,develop-or-assist-others-in-development-of-care-and-treatment-plans,develop-medical-treatment-plans
develop-and-prescribe-exercise-programs-such-as-off-season-conditioning-regimens	develop-training-programs-or-routines-designed-to-improve-athletic-performance,exercise-program-development
provide-coaches-and-therapists-with-assistance-in-selecting-and-fitting-f23392	confer-with-coaches-to-select-protective-equipment,inspect-equipment-to-ensure-safety-or-proper-functioning,use-personal-protection-equipment,sports-equipment
advise-athletes-on-ways-that-substances-such-as-herbal-remedies-could-c0a816	sports-medicine,body-composition-analysis
perform-comprehensive-examinations-of-the-visual-system-to-determine-the-61115e	document-findings-of-physical-examinations,differential-diagnosis
provide-or-direct-the-provision-of-postoperative-care	module-8-understand-how-to-provide-care-for-the-patient-s-environment,understand-how-to-care-for-infants-toddlers-and-school-age-children,pulmonary-hygiene,understand-how-to-effectively-and-safely-care-for-infants-toddlers-and-edc603
develop-or-implement-plans-and-procedures-for-ophthalmologic-services	purchase-products-or-services,arrange-delivery-of-goods-or-services,explain-use-of-products-or-services,develop-sales-presentations-or-proposals-to-explain-service-specifications
prescribe-or-administer-topical-or-systemic-medications-to-treat-42249d	anesthesias,topical-anesthetic,prepare-and-administer-medications-vaccines-serums-or-treatments-as-1214da,select-order-or-administer-anesthetics-adjuvant-drugs-accessory-drugs-ffa113
educate-patients-about-maintenance-and-promotion-of-healthy-vision	test-patient-vision,fit-eyeglasses-contact-lenses-or-other-vision-aids,vision-rehabilitation,visual-impairment-education
document-or-evaluate-patients-medical-histories	record-and-review-patient-medical-histories,record-patient-medical-histories,record-patients-health-histories,gather-medical-information-from-patient-histories,take-brief-medical-histories-from-patients
perform-order-or-interpret-the-results-of-diagnostic-or-clinical-tests	order-or-interpret-the-results-of-tests-such-as-laboratory-tests-and-45fc6f,order-and-interpret-the-results-of-laboratory-tests-and-diagnostic-776e6b,interpret-clinical-or-diagnostic-test-results,order-or-interpret-results-of-laboratory-analyses-of-patients-blood-or-a1de4f
provide-ophthalmic-consultation-to-other-medical-professionals	consult-with-or-provide-consulting-services-to-other-physicians,confer-with-medical-professionals-regarding-image-based-diagnoses,prepare-diagnostic-or-treatment-reports-for-other-medical-practitioners-7881da,prepare-patients-for-examinations-tests-or-treatments-and-explain-procedures,interview-patients-to-gather-medical-information
perform-laser-surgeries-to-alter-remove-reshape-or-replace-ocular-tissue	refractive-surgery,intraocular-lenses,select-intraocular-lenses-for-surgery,prescribe-therapeutic-procedures-to-correct-or-conserve-vision
collaborate-with-multidisciplinary-teams-of-health-professionals-to-3369ab	communicate-and-collaborate-with-other-healthcare-professionals-involved-7035fe,health-sciences,identify-and-explore-selected-topics-that-relate-to-the-health-care-93e82b
prescribe-corrective-lenses-such-as-glasses-or-contact-lenses	mirrors-and-lenses,an-object-can-be-seen-when-light-reflected-from-its-surface-enters-the-eyes,demonstrate-that-light-can-be-reflected-refracted-and-absorbed,develop-a-model-to-describe-that-light-reflecting-from-objects-and-4d5af3,explain-the-relationship-among-visible-light-the-electromagnetic-spectrum-11fbd3
prescribe-ophthalmologic-treatments-or-therapies-such-as-chemotherapy-275fe7	prescribe-or-administer-topical-or-systemic-medications-to-treat-42249d,prescribe-medications-corrective-devices-physical-therapy-or-surgery
instruct-interns-residents-or-others-in-ophthalmologic-procedures-and-techniques	oculoplastics,prepare-patients-for-examinations-tests-or-treatments-and-explain-procedures
conduct-clinical-or-laboratory-based-research-in-ophthalmology	conduct-clinical-or-basic-research,conduct-research-to-develop-or-test-medications-treatments-or-procedures-8f455d,conduct-research-to-develop-or-test-medications-treatments-or-procedures-750d4c,plan-or-direct-research-studies-related-to-life-sciences,design-research-studies-in-collaboration-with-physicians-life-scientists-3bf028
examine-instruments-equipment-and-operating-room-to-ensure-sterility	clean-and-sterilize-instruments-equipment-or-materials,obtain-or-inspect-sterile-or-non-sterile-surgical-equipment-instruments-4af99d
examine-patient-to-obtain-information-on-medical-condition-and-surgical-risk	interview-patients-to-obtain-information-such-as-complaints-symptoms-ad13c5,interview-patients-to-obtain-medical-information-and-measure-their-vital-9aaa60,examine-patients-to-assess-general-physical-condition,interview-patients-to-document-symptoms-and-health-histories
follow-established-surgical-techniques-during-the-operation	wound-prevention,explain-assembly-procedures-or-techniques-to-other-workers,review-blueprints-or-other-instructions-to-determine-operational-methods-932d2c
prepare-case-histories	take-brief-medical-histories-from-patients,history
provide-consultation-and-surgical-assistance-to-other-physicians-and-surgeons	consult-with-or-provide-consulting-services-to-other-physicians,prepare-patients-for-examinations-tests-or-treatments-and-explain-procedures
refer-patient-to-medical-specialist-or-other-practitioners-when-necessary	refer-patients-clients-or-family-members-to-community-resources-or-to-736393,interview-patients-to-gather-medical-information
interpret-results-of-preoperative-tests-and-physical-examinations	document-findings-of-physical-examinations,interpret-clinical-or-diagnostic-test-results,recommend-diagnostic-tests-based-on-patients-histories-and-physical-1cdba7,interpret-diagnostic-or-laboratory-tests-such-as-electrocardiograms-ekgs-cdf42e,conduct-diagnostic-tests-to-determine-patient-health
perform-transplantation-operations-such-as-organ-transplants-on-fetuses-04315f	organ-transplantation,heart-transplantation
maintain-and-follow-standard-quality-safety-environmental-and-infection-4cb33f	explain-regulations-policies-or-procedures,explain-and-enforce-safety-rules-and-regulations,sanitation
treat-patients-using-tools-such-as-needles-cups-ear-balls-seeds-pellets-06ee69	assemble-and-use-equipment-such-as-catheters-tracheotomy-tubes-or-oxygen-7f4323,select-prepare-or-use-equipment-monitors-supplies-or-drugs-for-the-f46bd9,therapeutic-gas-administration-apparatus,check-sterile-supplies-to-ensure-that-they-are-not-outdated,inhaler
adhere-to-local-state-and-federal-laws-regulations-and-statutes	understands-the-nature-purpose-and-forms-e-g-federal-state-local-of-government,distinguish-the-responsibilities-and-powers-of-government-officials-at-6db074,the-federal-system-of-government-in-the-u-s-federal-powers-state-powers-b5dd80,understand-the-structure-and-function-of-state-and-local-government,give-examples-of-how-local-governments-make-enforce-and-interpret-laws-94ec69
develop-individual-treatment-plans-and-strategies	develop-treatment-plans-for-patients-or-clients
insert-needles-to-provide-acupuncture-treatment	acupuncture,dry-needling,moxibustion
collect-medical-histories-and-general-health-and-lifestyle-information-8afea2	gather-medical-information-from-patient-histories,document-patients-medical-histories,take-brief-medical-histories-from-patients,record-patient-medical-histories,collect-and-document-any-pertinent-medical-history-information
maintain-detailed-and-complete-records-of-health-care-plans-and-prognoses	medical-communications,medical-coding,clinical-systems-and-networks
assess-patients-general-physical-appearance-to-make-diagnoses	patient-interviews,x-rays,interpret-clinical-or-diagnostic-test-results
analyze-physical-findings-and-medical-histories-to-make-diagnoses-48e965	assess-patients-general-physical-appearance-to-make-diagnoses,soap-note,analyze-test-data-or-images-to-inform-diagnosis-or-treatment,clinical-reasoning
consider-western-medical-procedures-in-health-assessment-health-care-team-3978fa	develop-health-assessment-methods-or-programs,health-sciences,communicate-and-collaborate-with-other-healthcare-professionals-involved-7035fe
treat-medical-conditions-using-techniques-such-as-acupressure-shiatsu-or-tuina	analyze-physical-findings-and-medical-histories-to-make-diagnoses-48e965,assess-physical-conditions-of-patients-to-aid-in-diagnosis-or-treatment
apply-moxibustion-directly-or-indirectly-to-patients-using-chinese-non-43de5f	
record-and-review-patient-medical-histories	record-patient-medical-histories,document-patients-medical-histories,gather-medical-information-from-patient-histories,record-patients-health-histories,take-brief-medical-histories-from-patients
feel-and-visually-examine-gums-for-sores-and-signs-of-disease	dental-examinations
examine-gums-using-probes-to-locate-periodontal-recessed-gums-and-signs-26b3f3	perform-dental-charting,examine-patients-to-assess-abnormalities-of-jaw-development-tooth-df0cd0,dental-radiography,evaluate-the-position-of-the-wisdom-teeth-to-determine-whether-problems-ce4e3f,expose-dental-diagnostic-x-rays
clean-calcareous-deposits-accretions-and-stains-from-teeth-and-beneath-b8e5f5	dental-examinations,examine-parts-for-damage-or-excessive-wear-using-micrometers-and-gauges,test-parts-for-hardness-using-hardness-testing-equipment-or-by-examining-8756cc
provide-clinical-services-or-health-education-to-improve-and-maintain-the-e5a732	community-health,collect-information-about-community-health-needs
chart-conditions-of-decay-and-disease-for-diagnosis-and-treatment-by-dentist	dentistry,analyze-or-evaluate-dental-needs-to-determine-changes-or-trends-in-4977f9,oral-and-maxillofacial-pathology,examine-patients-to-diagnose-oral-health-conditions-and-diseases,assess-physical-conditions-of-patients-to-aid-in-diagnosis-or-treatment
expose-and-develop-x-ray-film	develop-and-print-exposed-film-using-chemicals-touch-up-tools-and-5493c7
attend-continuing-education-courses-to-maintain-or-update-skills	attend-or-conduct-continuing-education-courses-seminars-or-in-service-activities,participate-in-professional-organizations-and-continuing-education-to-3a4825,participate-in-educational-programs-in-service-training-or-workshops-to-ddeaab
apply-fluorides-or-other-cavity-preventing-agents-to-arrest-dental-decay	hydrofluoric-acid-fluorides
maintain-dental-equipment-and-sharpen-and-sterilize-dental-instruments	clean-calcareous-deposits-accretions-and-stains-from-teeth-and-beneath-b8e5f5,unload-materials-devices-and-machine-parts-using-hand-tools,select-tools-equipment-or-materials-from-storage-and-transport-items-to-f0a686
maintain-patient-recall-system	electronic-medical-record-emr-systems,data-storage-devices,automated-information-systems,data-store
feel-lymph-nodes-under-patient-s-chin-to-detect-swelling-or-tenderness-75fd97	examine-patients-to-diagnose-oral-health-conditions-and-diseases,feel-and-visually-examine-gums-for-sores-and-signs-of-disease,lymphoma
administer-local-anesthetic-agents	collect-and-document-patients-pre-anesthetic-health-histories,provide-clinical-instruction-supervision-or-training-to-staff-in-areas-6f99ac
remove-excess-cement-from-coronal-surfaces-of-teeth	clean-calcareous-deposits-accretions-and-stains-from-teeth-and-beneath-b8e5f5,calculus-removal,dental-plaque-removal,dental-examinations,perform-dental-work-such-as-cleaning-polishing-or-extracting-teeth
conduct-dental-health-clinics-for-community-groups-to-augment-services-of-9ef90a	collect-information-about-community-health-needs,community-health
make-impressions-for-study-casts	withdraw-cores-or-other-loose-mold-members-after-castings-solidify
educate-patients-about-health-care-management	observe-interview-and-assess-patients-to-identify-care-needs,patient-education-and-counseling
advise-patients-about-therapeutic-exercise-and-nutritional-medicine-regimens	knows-about-personal-health-e-g-nutrition-communicable-diseases-substance-abuse,metabolic-diseases-and-disorders,nutritional-assessment
conduct-physical-examinations-and-physiological-function-tests-for-80f38f	palpation,physical-assessment-techniques
interview-patients-to-document-symptoms-and-health-histories	interview-patients-to-obtain-information-such-as-complaints-symptoms-ad13c5,collect-medical-histories-and-general-health-and-lifestyle-information-8afea2,patient-interviews
obtain-medical-records-from-previous-physicians-or-other-health-care-62a857	document-or-evaluate-patients-medical-histories,patient-evaluation,prepare-diagnostic-or-treatment-reports-for-other-medical-practitioners-7881da,clinical-assessments
perform-venipuncture-or-skin-pricking-to-collect-blood-samples	collect-blood-or-tissue-samples-from-patients-observing-principles-of-2e7fb8
monitor-updates-from-public-health-agencies-to-keep-abreast-of-health-trends	communicate-health-and-wellness-information-to-the-public,develop-and-maintain-cooperative-working-relationships-with-agencies-and-122b5e,collect-information-from-individuals-to-compile-vital-statistics-about-c49012
